generation;sosa;id;prenom;nom;sexe;source;nb_infos;nb_evenements;nb_sources;nb_parents;forme_parents;parents_mariage_date;parents_mariage_lieu;profession;sous_titre;titre_noblesse;note_titre_noblesse;nb_notes;nb_notes_longues;infos;nb_err;GeneanetSpider 1.0.13 08/09/2023 à 01:00
18;230911;@I00530@;Margarita;d'Aragona;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=margarita&n=d+aragona;4;0;1;2;forme2;;"";"Foundress of the Carmelite convent in Malta and possessed many properties including the territories of Marnisi, Baharia, Deyrlimara, and il 'Giardino e terre delle due fontane'";"(Margarita d'Aragona "La Fata")";"";"";3;1;"- surnom: Margarita d'Aragona La Fata
- Née vers 1336
- Décédée en 1418, à l'âge d'environ 82 ans
- Inhumée - Cathedral - Mdina, Malta
- Foundress of the Carmelite convent in Malta and possessed many properties including the territories of Marnisi, Baharia, Deyrlimara, and il 'Giardino e terre delle due fontane'";0;
18;241673;@I00533@;Elisabeth;of Carinthia;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=elisabeth&n=of+carinthia;4;0;1;2;forme2;23 avril 1322;"";"Tyrolean Princess, Queen Consort and Regent of the kingdom of Sicily";"(Elisabeth of Carinthia queen of Sicily)";"";"";5;4;"- Née en 1298
- Décédée entre 1349 et 1350
- Inhumée
- Tyrolean Princess, Queen Consort and Regent of the kingdom of Sicily
@todo note 'Union avec Peter II de Aragón' de Elisabeth of Carinthia à analyser : 'Adresse: Catania, Sicile Italia, Catania, Sicile, Italia'";0;
21;1843695;@I00536@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50967;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
18;230910;@I00535@;Giacomo;De Pellegrino;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giacomo&n=de+pellegrino;2;0;1;2;forme2;;"";"Statesman, soldier and privateer, [milite, Hakem De Malte 1365]";"";"Giacomo";"";2;1;"- surnom: Giacomo De Pellegrino Giacomo De Peregrino
- Décédé avant 1418
- Statesman, soldier and privateer, [milite, Hakem De Malte 1365]
- titre: Giacomo";0;
21;1843694;@I00537@;Vinciguerra;Palizzi;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=vinciguerra&n=palizzi;2;0;0;0;;;"";"";"";"";"";1;1;"- Né vers 1280 - Messina, Sicily, Italy -
- Décédé";0;
17;115365;@I00538@;x;da Corogna;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=x&n=da+corogna;0;0;0;2;forme2;;"";"";"";"Marchesina";"";1;0;"- titre: Marchesina";0;
23;7385097;@I00539@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=51084;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
23;7385096;@I00540@;Pietro Luca I di San Lorenzo;x;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=pietro+luca+i+di+san+lorenzo&n=x&oc=40866;0;0;0;2;forme2;;"";"";"";"Milite";"";1;0;"- titre: Milite";0;
21;1843478;@I00541@;Giovanni;Petraliphas;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=petraliphas;2;0;0;0;;;"";"";"";"Giovanni";"";1;0;"- surnom: Giovanni Petraliphas Петралифина
- Né vers 1184
- Décédé
- titre: Giovanni";0;
21;1843486;@I00543@;Silvestre;de Hauteville;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=silvestre&n=de+hauteville;3;0;0;0;;;"";"Ministro del Re Gugliemo I di Sicilia,";"(Silvestre de Hauteville 3°conte di Marsico)";"";"";2;1;"- Né après 1100
- Décédé après 1166
- Ministro del Re Gugliemo I di Sicilia,";0;
23;7733520;@I00544@;Philip;Auguste;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=philip&n=auguste;4;6;1;0;;28 avril 1180;"";"Roi de France, unknown, King of France, Rey de Francia (1180-1223), REY DE FRANCIA, king of France, King Phillip II of Augustus, King, Koning van Frankrijk (1180-1223)";"";"Philip";"";1;3;"- surnom: Philip Auguste Philippe II of France
- Né le 21 août 1165 - Château de Gonesse - Gonesse, Île-de-France, France
- Décédé le 14 juillet 1223, à l'âge de 57 ans
- Inhumé le 14 juillet 1223 - Abbaye royale de Saint-Denis - Saint-Denis, Île-de-France, France
- Roi de France, unknown, King of France, Rey de Francia (1180-1223), REY DE FRANCIA, king of France, King Phillip II of Augustus, King, Koning van Frankrijk (1180-1223)
- titre: Philip
Sources : [http://trees.ancestry.com/rd?f=sse&db=millind&h=105114066&ti=0&indiv=try&gss=pt](http://trees.ancestry.com/rd?f=sse&db=millind&h=105114066&ti=0&indiv=try&gss=pt)
[http://trees.ancestry.com/rd?f=sse&db=millind&h=105114066&ti=0&indiv=try&gss=pt](http://trees.ancestry.com/rd?f=sse&db=millind&h=105114066&ti=0&indiv=try&gss=pt)";0;
21;1933382;@I00542@;Stephen;Arpad;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=stephen&n=arpad;4;5;1;2;forme2;juin 1255;"";"Unknown, King of Hungary 1270-1272, King of Hungary and Croatia, Duke of Styria, KING OF HUNGARY, King of Hungary, крал на Унгария, Kung i Ungern 1270-1272";"(Stephen Arpad V.)";"";"";1;2;"- Né le 18 octobre 1239 - Buda, Pest, Hungary -
- Décédé le 6 août 1272, à l'âge de 32 ans
- Inhumé en 1272 - Buda, Pest, Hungary -
- Unknown, King of Hungary 1270-1272, King of Hungary and Croatia, Duke of Styria, KING OF HUNGARY, King of Hungary, крал на Унгария, Kung i Ungern 1270-1272
@todo Anomalies détectées sur Stephen Arpad. Vérifier la source.";1;
19;461778;@I00545@;Filippo;del Gaudio;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=filippo&n=del+gaudio;0;0;0;0;;;"";"";"(Filippo del Gaudio di Sessa)";"";"";1;0;"";0;
19;461779;@I00546@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50540;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
20;923567;@I00549@;....;di Montenegro;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=....&n=di+montenegro;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
19;460927;@I00550@;Maria;De Stromoncourt;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=maria&n=de+stromoncourt;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
21;1835009;@I00551@;N.;bin Cantore bin Cantore Zirid IV;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=n.&n=bin+cantore+bin+cantore+zirid+iv;0;0;0;0;;;"";"";"";"Princess";"";1;0;"- titre: Princess";0;
23;7733522;@I00553@;Alfonso VIII the Noble;Sanchez;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=alfonso+viii+the+noble&n=sanchez;4;9;1;0;;21 septembre 1177;"Burgos,Spain -,";"Unknown, King of Castille, Rey, Count of Gascogne, Rey de Castilla [1158 - 1214], King of Castilla, Rey de Castilla, Kung, roi de Castille, Rey de Castilla., Roi, de Castille, King, Rey de Castilla 1158 - 1214, Kung i Kastiliern 1158-1214, King of Castile, Count of Gascogne, Rey d";"(Alfonso VIII the Noble Sanchez king of Castile)";"";"";1;3;"- surnom: Alfonso VIII the Noble Sanchez Alfonso VIII Sánchez
[Borgoña-Ivrea] de Castilla ; Alfonso VIII 'el de Las Navas' de Castilla ;
Alfonso VIII 'el noble' de Castilla
- Né le 11 novembre 1155
- Décédé le 6 octobre 1214, à l'âge de 58 ans
- Inhumé le 12 octobre 1214 - Abbey of Santa Maria la Real de Huelgas - Burgos, Castilla y León, Spain
- Unknown, King of Castille, Rey, Count of Gascogne, Rey de Castilla [1158 - 1214], King of Castilla, Rey de Castilla, Kung, roi de Castille, Rey de Castilla., Roi, de Castille, King, Rey de Castilla 1158 - 1214, Kung i Kastiliern 1158-1214, King of Castile, Count of Gascogne, Rey d";0;
21;1835008;@I00554@;Xare;Kalbid;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=xare&n=kalbid&oc=1;1;0;0;0;;;"";"";"(Xare Kalbid V)";"";"";1;0;"- Décédé vers 1260";0;
23;7733524;@I00555@;Alfonso The Chaste;de Aragón;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=alfonso+the+chaste&n=de+aragon;3;4;0;0;;12 juillet 1193;"Palais des comtes de Provence - Aix-en-Provence, Provence-Alpes-Côte d'Azur, France,";"Unknown, Count of Provence, Conde de Provence, COUNT OF PROVENCE, Comte de Provence, Compte de Provence, Count/Prince, Greve i Provence 1185-1209, PROVENC KING OF ARAGON, Conde de Provenza (1185-1209), Infante de Aragón, II King of Provenc";"(Alfonso The Chaste de Aragón conde de Provenza)";"";"";1;1;"- surnom: Alfonso The Chaste de Aragón Alfonsez
- Né en 1180
- Décédé le 2 février 1209, à l'âge de 29 ans
- Unknown, Count of Provence, Conde de Provence, COUNT OF PROVENCE, Comte de Provence, Compte de Provence, Count/Prince, Greve i Provence 1185-1209, PROVENC KING OF ARAGON, Conde de Provenza (1185-1209), Infante de Aragón, II King of Provenc";0;
21;1843479;@I00556@;Eleni;x;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=eleni&n=x&oc=48889;2;0;0;0;;;"";"";"";"Eleni";"";1;0;"- surnom: Eleni x Helena
- Née vers 1186
- Décédée
- titre: Eleni";0;
21;1843487;@I00558@;N.N.;d'Altavilla;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=n.n.&n=d+altavilla;2;0;0;0;;;"";"";"";"";"";2;1;"- Née vers 1130
- Décédée
@todo Anomalies détectées sur N.N. d'Altavilla. Vérifier la source.";1;
23;7733521;@I00560@;Isabelle;de Hainaut;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=isabelle&n=de+hainaut;4;7;1;0;;28 avril 1180;"";"Unknown, crowned consort of France, Queen, dite aussi de Louvain de Brabant, Condessa de Artois, дъщеря на Балдуин V, граф на Ено, и племенница на Филип, граф на Фландрия, Drottning av Frankrike, Queen of France, d. 3-15-1189/1190";"(Isabelle de Hainaut Reine de France)";"";"";1;5;"- surnom: Isabelle de Hainaut Isabelle d'Artois
- Née le 23 avril 1170
- Décédée le 15 mars 1190, à l'âge de 19 ans
- Inhumée le 27 mars 1190
- Unknown, crowned consort of France, Queen, dite aussi de Louvain de Brabant, Condessa de Artois, дъщеря на Балдуин V, граф на Ено, и племенница на Филип, граф на Фландрия, Drottning av Frankrike, Queen of France, d. 3-15-1189/1190
@todo Anomalies détectées sur Isabelle de Hainaut. Vérifier la source.";1;
20;919598;@I00547@;Simone II;Chiaromonte;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=simone+ii&n=chiaromonte;2;0;0;2;forme2;novembre 1353;"";"";"(Simone II Chiaromonte conte di Chiaromonte e di Modica)";"";"";3;1;"- Né vers 1327
- Décédé le 17 mars 1357, à l'âge d'environ 30 ans
@todo note 'Union avec Venezia Palizzi' de Simone II Chiaromonte à analyser : 'Adresse: Messina, Sicily Italy, Messina, Sicily, Italy'";0;
20;919599;@I00548@;Venezia;Palizzi;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=venezia&n=palizzi;2;0;0;2;forme2;novembre 1353;"";"";"";"Venezia";"";2;1;"- surnom: Venezia Palizzi Vincenza
- Née vers 1327 - Messina, Sicily, Italy -
- Décédée vers 1357 - Messina, Sicily, Italy -, à l'âge d'environ 30 ans
- titre: Venezia
@todo note 'Union avec Simone II Chiaromonte' de Venezia Palizzi à analyser : 'Adresse: Messina, Sicily Italy, Messina, Sicily, Italy'";0;
20;923566;@I00552@;Aimone II;d'Aquino;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=aimone+ii&n=d+aquino;1;0;0;2;forme2;;"";"";"";"";"";1;1;"- Décédé vers 1267";0;
21;1933383;@I00557@;Erzsébet;of the Kumans;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=erzsebet&n=of+the+kumans;4;5;0;2;forme2;juin 1255;"";"Unknown, Queen consort of Stephen V of Hungary, куманка";"";"Erzsébet";"";1;1;"- surnom: Erzsébet of the Kumans Elizabeth of Bosnia.
Erzsebet of the Kumans
- Née en 1239 - Cumania -
- Décédée en 1290 - Hungary -, à l'âge de 51 ans
- Inhumée vers 1292
- Unknown, Queen consort of Stephen V of Hungary, куманка
- titre: Erzsébet";0;
21;1847009;@I00559@;Isabella II;Yolande;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=isabella+ii&n=yolande;4;0;1;2;forme2;9 novembre 1225;"Brindisi, Apulia, Italy -,";"Queen of Jerusalem";"(Isabella II Brienne Queen of Jerusalem)";"";"";3;2;"- surnom: Isabella II Yolande Yolanda or Isabella II of
Jerusalem
- Née vers 1212
- Décédée le 25 avril 1228, à l'âge d'environ 16 ans
- Inhumée en 1228 - Andria Cathedral - Andria, Apulia, Italy
- Queen of Jerusalem";0;
19;460916;@I00565@;Simone;la Barba;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=simone&n=la+barba;1;0;0;2;forme2;;"";"Holder of fief of Budaq and Tabria (forfeited)";"(Simone la Barba Holder of Budak and Tabria)";"";"";1;0;"- Holder of fief of Budaq and Tabria (forfeited)";0;
23;7733525;@I00566@;Garsenda;de Sabran;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=garsenda&n=de+sabran;3;0;1;0;;12 juillet 1193;"Palais des comtes de Provence - Aix-en-Provence, Provence-Alpes-Côte d'Azur, France,";"Señora de Caylar & Ansouis, Condesa de Forcalquier (1209-1213) & (1217-1220), Condesa de Provenza (1193-1213), Regente de Provenza (1213-1220), Countess of Provence";"(Garsenda de Sabran comtessa de Forcauquier)";"";"";2;1;"- surnom: Garsenda de Sabran Gersinde de Sabran
- Née vers 1181
- Décédée vers 1257 - Abbaye de La Celle - La Celle, Var, Provence-Alpes-Côte d'Azur, France, à l'âge d'environ 76 ans
- Señora de Caylar & Ansouis, Condesa de Forcalquier (1209-1213) & (1217-1220), Condesa de Provenza (1193-1213), Regente de Provenza (1213-1220), Countess of Provence";0;
23;7733523;@I00567@;Eleanor;of England;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=eleanor&n=of+england;5;6;1;0;;;"";"Unknown, Princesa de Inglaterra y reina consorte de Castilla entre los años 1170 y 1214., Princesa de Inglaterra, Reina de Castilla (), Queen of Castile, Queen of Castille, Daughter of King Henry II, REINA CONSORTE DE CASTILLA, Reina de Ca";"(Eleanor of England Queen consort of Castile)";"";"";1;2;"- surnom: Eleanor of England Bound and Detained satanic
Principality
- Née le 13 octobre 1162 - Château de Domfront - Domfront, Lower-Normandy, France
- Baptisée - Domfront, Normandie -
- Décédée le 25 octobre 1214, à l'âge de 52 ans
- Inhumée le 31 octobre 1214 - Abbey of Santa Maria la Real de Huelgas - Burgos, Castilla y León, Spain
- Unknown, Princesa de Inglaterra y reina consorte de Castilla entre los años 1170 y 1214., Princesa de Inglaterra, Reina de Castilla (), Queen of Castile, Queen of Castille, Daughter of King Henry II, REINA CONSORTE DE CASTILLA, Reina de Ca
@todo à vérifier : union 1 NON DECODEE pour Eleanor of England = '* Mariée _le 21 septembre 1177, Burgos,Spain -,_ avec [Alfonso VIII the Noble _Alfonso VIII Sánchez [Borgoña-Ivrea] de Castilla ; Alfonso VIII 'el de Las Navas' de Castilla ; Alfonso VIII 'el noble' de Castilla_ Sanchez](boutch1?lang=fr&pz=marc&nz=vitelli&p=alfonso+viii+the+noble&n=sanchez) 1155-1214 dont 

  * ![F](images/female.png) [Berengaria la Grande _Berengaria of Castile_ de Castilla](boutch1?lang=fr&pz=marc&nz=vitelli&p=berengaria+la+grande&n=de+castilla), _Reina de Castilla_ 1180-1246
  * ![H](images/male.png) [Sancho de Borgoña](boutch1?lang=fr&pz=marc&nz=vitelli&p=sancho&n=de+borgona) 1181-1181
  * ![F](images/female.png) [Urraca _D.Urraca de Castela_ de Castilla](boutch1?lang=fr&pz=marc&nz=vitelli&p=urraca&n=de+castilla) 1187-1220
  * ![F](images/female.png) [Blanca _Branca or Blanche de Borgoña_ de Castilla](boutch1?lang=fr&pz=marc&nz=vitelli&p=blanca&n=de+castilla&oc=1), _Infanta_ ca 1188-1252
  * ![F](images/female.png) [Mafalda de Castilla](boutch1?lang=fr&pz=marc&nz=vitelli&p=mafalda&n=de+castilla) 1191-1204
  * ![F](images/female.png) [Eleanor _Elionor_ of Castile](boutch1?lang=fr&pz=marc&nz=vitelli&p=eleanor&n=of+castile) ca 1191-1244
  * ![F](images/female.png) [Constanza de Castilla](boutch1?lang=fr&pz=marc&nz=vitelli&p=constanza&n=de+castilla&oc=1) 1195-1243
  * ![H](images/male.png) [Enrique _Enrique I de Castilla_ Alfónsez](boutch1?lang=fr&pz=marc&nz=vitelli&p=enrique&n=alfonsez) 1204-1217'";1;
24;14770193;@I00569@;Agnese;de Chiaromonte;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=agnese&n=de+chiaromonte;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
18;230730;@I00570@;Januli;Da Corogna;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=januli&n=da+corogna;1;0;1;0;;;"";"Lord of Sifnos";"(Januli Da Corogna I)";"";"";2;0;"- Lord of Sifnos";0;
18;230731;@I00571@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50394;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
19;461821;@I00573@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50544;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
19;461823;@I00575@;x;x;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=x&n=x&oc=33019;0;0;0;0;;;"";"";"local Malta lady";"";"";1;1;"";0;
19;461820;@I00561@;Giovanni;Pellegrino;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=pellegrino;2;0;0;2;forme2;;"";"Captain of the castle in 1360";"";"";"";1;1;"- Décédé après 1360
- Captain of the castle in 1360";0;
19;483346;@I00562@;Otto III;Görzer;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=otto+iii&n=gorzer;3;0;1;2;forme2;1297;"";"Duke of Carinthia and Count of Tyrol";"";"Otto III";"";2;1;"- surnom: Otto III Görzer Otto III. (Kärnten)
- Né vers 1265 - Tyrol - Trentino-South Tyrol, Italy
- Décédé le 25 avril 1310, à l'âge d'environ 45 ans
- Duke of Carinthia and Count of Tyrol
- titre: Otto III
@todo Anomalies détectées sur Otto III Görzer. Vérifier la source.";1;
19;461822;@I00563@;Guglielmo;Aragona di Sicilia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=guglielmo&n=aragona+di+sicilia;3;0;1;2;forme2;1335;"Barcelona,Barcelona,Spain -,";"";"(Guglielmo Aragona di Sicilia duke of Athens & Neopatras)";"";"";4;1;"- surnom: Guglielmo Aragona di Sicilia Guillermo II de Atenas
- Né en 1312
- Décédé le 22 août 1338, à l'âge de 26 ans
- Inhumé";0;
23;7733526;@I00564@;Thomas;of Savoy de Maurienne;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=thomas&n=of+savoy+de+maurienne;4;5;1;2;forme2;1195;"Carbonierres,Savoy,France -,";"Unknown, Count of Maurienne & Savoy 1189-1233";"(Thomas of Savoy the Ghibelline)";"";"";1;2;"- surnom: Thomas of Savoy de Maurienne Thomas de Maurienne
- Né le 27 mai 1178 - Château de Charbonnières - Aiguebelle, Rhône-Alpes, France
- Décédé le 8 mars 1233, à l'âge de 54 ans
- Inhumé le 1er mars 1233 - St Michael - Aosta, Aosta Valley, Italy
- Unknown, Count of Maurienne & Savoy 1189-1233
@todo Anomalies détectées sur Thomas of Savoy de Maurienne. Vérifier la source.";1;
21;1933379;@I00568@;Beatrice;of Savoy;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=beatrice&n=of+savoy;3;0;1;2;forme2;21 avril 1247;"";"Princess. Marchioness of Saluzzo by marriage & after queen consort of Sicily";"";"Beatrice";"";4;1;"- surnom: Beatrice of Savoy Beatriz de Saboya
- Née avant 4 mars 1223
- Décédée avant 1259
- Princess. Marchioness of Saluzzo by marriage & after queen consort of Sicily
- titre: Beatrice
@todo note 'Union avec Manfred x' de Beatrice of Savoy à analyser : 'Adresse: Saluzzo, Italy, Saluzzo, Italy'";0;
24;14770192;@I00572@;Eduardo;di San Lorenzo;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=eduardo&n=di+san+lorenzo;2;0;0;2;forme2;;"";"";"(Eduardo di San Lorenzo II. Barone di Milacca)";"";"";1;0;"- Né en 1100
- Décédé en 1165, à l'âge de 65 ans
@todo Anomalies détectées sur Eduardo di San Lorenzo. Vérifier la source.";1;
19;460917;@I00574@;Zuna;Solimella;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=zuna&n=solimella;0;0;1;2;forme2;;"";"";"Zuna //";"";"";1;0;"";0;
19;483347;@I00576@;Eufemia;of Legnica;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=eufemia&n=of+legnica;2;0;0;2;forme2;1297;"";"";"";"Eufemia";"";2;1;"- surnom: Eufemia of Legnica Euphemia of Silesia-Liegnitz
- Née en 1281 - Silesia - Silesian Voivodeship, Poland
- Décédée le 4 avril 1347, à l'âge de 66 ans
- titre: Eufemia";0;
23;7733527;@I00577@;Marguerite Beatrice;of Geneva;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=marguerite+beatrice&n=of+geneva;4;0;1;2;forme2;1195;"Carbonierres,Savoy,France -,";"Countess consort of Savoy";"";"Marguerite Beatrice";"";2;1;"- surnom: Marguerite Beatrice of Geneva Marguerite Beatrix
de Genève
- Née vers 1180
- Décédée le 8 avril 1257 - Pierre Chatel, Isere, Rhone-Alpes, France -, à l'âge d'environ 77 ans
- Inhumée en 1257 - Hautecombe Abbey - Saint-Pierre-de-Curtville, Savoy, France
- Countess consort of Savoy
- titre: Marguerite Beatrice";0;
22;3866764;@I00578@;Bela IV;Péter;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=bela+iv&n=peter;4;4;1;0;;;"";"Unknown, King of Hungary 1235-70, "2nd Founder of Hungary"; after devastated by Mongol attacks, he patronized cities and encouraged immigration";"(Bela IV Péter King of Hungary)";"";"";1;4;"- surnom: Bela IV Péter Árpád-házi IV. Béla magyar király
- Né entre le 29 novembre 1205 et le 29 novembre 1206
- Décédé le 3 mai 1270
- Inhumé après 3 mai 1270
- Unknown, King of Hungary 1235-70, "2nd Founder of Hungary"; after devastated by Mongol attacks, he patronized cities and encouraged immigration";0;
22;3866766;@I00580@;Köten;Sutoiovych;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=koten&n=sutoiovych;3;3;0;0;;;"";"Unknown, Prince of Kumans, Kipchak tribal chief, Khan i Cumania, Hövding av Kyptschaken, head of Cuman clan; Turkish; pagan, половецкий хан, chief of Cuman tribe";"";"Köten";"";1;1;"- surnom: Köten Sutoiovych Koten Sutoiovych
- Né vers 1214 - Ukraine -
- Décédé en 1244, à l'âge d'environ 30 ans
- Unknown, Prince of Kumans, Kipchak tribal chief, Khan i Cumania, Hövding av Kyptschaken, head of Cuman clan; Turkish; pagan, половецкий хан, chief of Cuman tribe
- titre: Köten";0;
21;1847133;@I00581@;Teodora;Galluccio;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=teodora&n=galluccio;2;0;0;0;;après 1250;"";"";"(Teodora Galluccio countess of Teano)";"";"";1;1;"- surnom: Teodora Galluccio Teodora di Chieti
- Née vers 1200
- Décédée après 1250";0;
20;921855;@I00583@;Alice;De La Roche;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=alice&n=de+la+roche;0;0;0;0;;;"";"";"";"";"";2;0;"";0;
21;1847132;@I00584@;Landolfo I;d'Aquino;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=landolfo+i&n=d+aquino;2;0;0;0;;après 1250;"";"";"";"conte";"";1;1;"- Né vers 1160 - Italy -
- Décédé vers 24 décembre 1245, à l'âge d'environ 85 ans
- titre: conte
@todo Anomalies détectées sur Landolfo I d'Aquino. Vérifier la source.";1;
